ReaderID,PhotoNo,Transect,StartLatT,StartLonT,StopLatT,StopLonT,FrameLat,FrameLon,Altitude,BB1Reading,BB2Reading,BBCheck,BBTrue,BBWithMother,WP1Reading,WP2Reading,WPCheck,WPTrue,Comments
LL,12003_01_0001,14,,,,,71.37201502,-18.37464377,392.661,,,,,,,,,,
LL,12003_01_0002,14,,,,,71.37201503,-18.36691843,391.128,,,,,,,,,,
LL,12003_01_0003,14,,,,,71.37201504,-18.35909251,390.154,,,,,,,,,,
LL,12003_01_0004,14,,,,,71.37201505,-18.35120957,390.253,,,,,,,,,,
LL,12003_01_0005,14,,,,,71.37201506,-18.34328585,386.657,,,,,,,,,,
LL,12003_01_0006,14,,,,,71.37201507,-18.33535397,385.799,,,,,,,,,,
LL,12003_01_0007,14,,,,,71.37201508,-18.32745379,386.707,,,,,,,,,,
LL,12003_01_0008,14,,,,,71.37201509,-18.31958347,389.889,,,,,,,,,,
LL,12003_01_0009,14,,,,,71.3720151,-18.31174222,391.829,,,,,,,,,,
LL,12003_01_0010,14,,,,,71.37201511,-18.30392654,393.112,,,,,,,,,,
LL,12003_01_0011,14,,,,,71.37201512,-18.29615424,394.633,,,,,,,,,,
LL,12003_01_0012,14,,,,,71.37201513,-18.28842062,395.431,,,,,,,,,,
LL,12003_01_0013,14,,,,,71.37201514,-18.2806924,396.791,,,,,,,,,,
LL,12003_01_0014,14,,,,,71.37201515,-18.27290895,397.823,,,,,,,,,,
LL,12003_01_0015,14,,,,,71.37201516,-18.26504841,398.91,,,,,,,,,,
LL,12003_01_0016,14,,,,,71.37201517,-18.25712058,400.641,,,,,,,,,,
LL,12003_01_0017,14,,,,,71.37201518,-18.24916037,401.411,,,,,,,,,,
LL,12003_01_0018,14,,,,,71.37201519,-18.2411892,401.106,,,,,,,,,,
LL,12003_01_0019,14,,,,,71.3720152,-18.23321758,400.344,,,,,,,,,,
LL,12003_01_0020,14,,,,,71.37201521,-18.22523639,399.639,,,,,,,,,,
LL,12003_01_0021,14,,,,,71.36682798,-18.2172143,398.448,,,,,,,,,,
LL,12003_01_0022,14,,,,,71.36691924,-18.20914801,397.001,,,,,,,,,,
LL,12003_01_0023,14,,,,,71.36705671,-18.20105666,395.798,,,,,,,,,,
LL,12003_01_0024,14,,,,,71.36726646,-18.1929754,396.834,,,,,,,,,,
LL,12003_01_0025,14,,,,,71.36754484,-18.18491995,397.358,,,,,,,,,,
LL,12003_01_0026,14,,,,,71.36786308,-18.17686412,395.357,,,,,,,,,,
LL,12003_01_0027,14,,,,,71.36821732,-18.16878427,393.827,,,,,,,,,,
LL,12003_01_0028,14,,,,,71.36858187,-18.16070024,393.898,,,,,,,,,,
LL,12003_01_0029,14,,,,,71.36880184,-18.15257187,395.437,,,,,,,,,,
LL,12003_01_0030,14,,,,,71.36889698,-18.14441939,396.031,,,,,,,,,,
LL,12003_01_0031,14,,,,,71.36892529,-18.13626203,397.2,,,,,,,,,,
LL,12003_01_0032,14,,,,,71.36892195,-18.12811949,398.48,,,,,,,,,,
LL,12003_01_0033,14,,,,,71.36888214,-18.11997813,399.358,,,,,,,,,,
LL,12003_01_0034,14,,,,,71.36883059,-18.11184336,400.79,,,,,,,,,,
LL,12003_01_0035,14,,,,,71.36878767,-18.10370809,401.551,,,,,,,,,,
LL,12003_01_0036,14,,,,,71.36875479,-18.09557803,402.054,,,,,,,,,,
LL,12003_01_0037,14,,,,,71.36872903,-18.08743395,400.591,,,,,,,,,,
LL,12003_01_0038,14,,,,,71.36871699,-18.07927391,400.722,,,,,,,,,,
LL,12003_01_0039,14,,,,,71.36871083,-18.07112631,401.192,,,,,,,,,,
LL,12003_01_0040,14,,,,,71.36870478,-18.06296144,399.275,,,,,,,,,,
LL,12003_01_0041,14,,,,,71.36870216,-18.05479368,399.395,,,,,,,,,,
LL,12003_01_0042,14,,,,,71.36870043,-18.04662661,399.488,,,,,,,,,,
LL,12003_01_0043,14,,,,,71.36871106,-18.03846278,399.809,,,,,,,,,,
LL,12003_01_0044,14,,,,,71.36874025,-18.03029599,399.781,,,,,,,,,,
LL,12003_01_0045,14,,,,,71.36879797,-18.02212865,400.428,,,,,,,,,,
LL,12003_01_0046,14,,,,,71.36888014,-18.0139538,400.558,,,,,,,,,,
LL,12003_01_0047,14,,,,,71.36898036,-18.00576674,399.959,,,,,,,,,,
LL,12003_01_0048,14,,,,,71.36910487,-17.99757662,399.374,,,,,,,,,,
LL,12003_01_0049,14,,,,,71.36924966,-17.9894036,400.932,,,,,,,,,,
LL,12003_01_0050,14,,,,,71.36941049,-17.98127667,403.812,,,,,,,,,,
LL,12003_01_0051,14,,,,,71.36951397,-17.97315901,403.607,,,,,,,,,,
LL,12003_01_0052,14,,,,,71.36953711,-17.96502443,402.025,,,,,,,,,,
LL,12003_01_0053,14,,,,,71.36950498,-17.95686614,400.884,,,,,,,,,,
LL,12003_01_0054,14,,,,,71.36945772,-17.94872687,402.861,,,,,,,,,,
LL,12003_01_0055,14,,,,,71.36941086,-17.94059716,403.212,,,,,,,,,,
LL,12003_01_0056,14,,,,,71.3693482,-17.93248982,405.914,,,,,,,,,,
LL,12003_01_0057,14,,,,,71.36927228,-17.92440278,406.278,,,,,,,,,,
LL,12003_01_0058,14,,,,,71.36918327,-17.91627566,403.081,,,,,,,,,,
LL,12003_01_0059,14,,,,,71.36908775,-17.90814591,406.355,,,,,,,,,,
LL,12003_01_0060,14,,,,,71.36897435,-17.90004192,407.344,,,,,,,,,,
LL,12003_01_0061,14,,,,,71.36885753,-17.89191033,405.092,,,,,,,,,,
LL,12003_01_0062,14,,,,,71.36874748,-17.88375272,403.874,,,,,,,,,,
LL,12003_01_0063,14,,,,,71.3686472,-17.87556849,402.18,,,,,,,,,,
LL,12003_01_0064,14,,,,,71.36855676,-17.86736172,401.26,,,,,,,,,,
LL,12003_01_0065,14,,,,,71.36847163,-17.85913627,400.125,,,,,,,,,,
LL,12003_01_0066,14,,,,,71.36840996,-17.85090621,400.496,,,,,,,,,,
LL,12003_01_0067,14,,,,,71.3683628,-17.84267322,400.357,,,,,,,,,,
LL,12003_01_0068,14,,,,,71.36832622,-17.83443139,399.583,,,,,,,,,,
LL,12003_01_0069,14,,,,,71.36829228,-17.82618315,399.87,,,,,,,,,,
LL,12003_01_0070,14,,,,,71.36827296,-17.81793189,400.121,,,,,,,,,,
LL,12003_01_0071,14,,,,,71.36827278,-17.80967284,400.085,,,,,,,,,,
LL,12003_01_0072,14,,,,,71.36828053,-17.80140686,400.11,,,,,,,,,,
LL,12003_01_0073,14,,,,,71.36830644,-17.79313173,399.855,,,,,,,,,,
LL,12003_01_0074,14,,,,,71.36835826,-17.78486223,400.457,,,,,,,,,,
LL,12003_01_0075,14,,,,,71.36843357,-17.77660767,401.106,,,,,,,,,,
LL,12003_01_0076,14,,,,,71.36853432,-17.76837885,402.381,,,,,,,,,,
LL,12003_01_0077,14,,,,,71.36864931,-17.76016737,402.183,,,,,,,,,,
LL,12003_01_0078,14,,,,,71.36873727,-17.75196451,403.022,,,,,,,,,,
LL,12003_01_0079,14,,,,,71.36878489,-17.74376455,403.393,,,,,,,,,,
LL,12003_01_0080,14,,,,,71.36881597,-17.73555779,402.524,,,,,,,,,,
LL,12003_01_0081,14,,,,,71.36884365,-17.72734256,401.817,,,,,,,,,,
LL,12003_01_0082,14,,,,,71.36886983,-17.71911415,400.968,,,,,,,,,,
LL,12003_01_0083,14,,,,,71.36887292,-17.71087058,400.179,,,,,,,,,,
LL,12003_01_0084,14,,,,,71.36885996,-17.70262174,400.705,,,,,,,,,,
LL,12003_01_0085,14,,,,,71.36885926,-17.69437986,401.588,,,,,,,,,,
LL,12003_01_0086,14,,,,,71.36886042,-17.68613227,401.526,,,,,,,,,,
LL,12003_01_0087,14,,,,,71.36883875,-17.67787105,400.58,,,,,,,,,,
LL,12003_01_0088,14,,,,,71.36881276,-17.66960545,400.826,,,,,,,,,,
LL,12003_01_0089,14,,,,,71.36879698,-17.66133794,400.409,,,,,,,,,,
LL,12003_01_0090,14,,,,,71.3687932,-17.65307947,401.215,,,,,,,,,,
LL,12003_01_0091,14,,,,,71.36880046,-17.64483353,400.696,,,,,,,,,,
LL,12003_01_0092,14,,,,,71.3688281,-17.63660631,401.41,,,,,,,,,,
LL,12003_01_0093,14,,,,,71.36887629,-17.62839378,401.71,,,,,,,,,,
LL,12003_01_0094,14,,,,,71.36892224,-17.62017696,400.226,,,,,,,,,,
LL,12003_01_0095,14,,,,,71.36892421,-17.61194253,400.182,,,,,,,,,,
LL,12003_01_0096,14,,,,,71.36889023,-17.60371711,401.934,,,,,,,,,,
LL,12003_01_0097,14,,,,,71.36883793,-17.59548769,400.842,,,,,,,,,,
LL,12003_01_0098,14,,,,,71.36877705,-17.58724328,400.043,,,,,,,,,,
LL,12003_01_0099,14,,,,,71.3687123,-17.57899391,399.538,,,,,,,,,,
LL,12003_01_0100,14,,,,,71.36864877,-17.57072309,398.785,,,,,,,,,,
LL,12003_01_0101,14,,,,,71.36857831,-17.5624523,399.84,,,,,,,,,,
LL,12003_01_0102,14,,,,,71.3684959,-17.55418206,400.346,,,,,,,,,,
LL,12003_01_0103,14,,,,,71.36840614,-17.54591421,401.54,,,,,,,,,,
LL,12003_01_0104,14,,,,,71.36830117,-17.53763736,401.196,,,,,,,,,,
LL,12003_01_0105,14,,,,,71.36817982,-17.52934979,400.387,,,,,,,,,,
LL,12003_01_0106,14,,,,,71.36806712,-17.52106296,400.999,,,,,,,,,,
LL,12003_01_0107,14,,,,,71.36794554,-17.51278119,400.714,1,1,,,,,,,,
LL,12003_01_0108,14,,,,,71.36780752,-17.5045086,400.585,,,,,,1,1,,,
LL,12003_01_0109,14,,,,,71.36767871,-17.49624595,401.381,,,,,,6,6,,,
LL,12003_01_0110,14,,,,,71.36759595,-17.48800464,402.648,,,,,,2,2,,,
LL,12003_01_0111,14,,,,,71.36755577,-17.47976552,402.377,,,,,,2,2,,,
LL,12003_01_0112,14,,,,,71.36754844,-17.47152819,401.402,,,,,,1,1,,,
LL,12003_01_0113,14,,,,,71.36756452,-17.46330399,401.065,,,,,,3,3,,,
LL,12003_01_0114,14,,,,,71.36760053,-17.45509866,401.751,,,,,,1,1,,,
LL,12003_01_0115,14,,,,,71.36763937,-17.44689338,401.183,,,,,,,,,,
LL,12003_01_0116,14,,,,,71.36766322,-17.43870573,402.904,,,,,,1,1,,,
LL,12003_01_0117,14,,,,,71.36767383,-17.43053433,404.118,,,,,,2,2,,,
LL,12003_01_0118,14,,,,,71.36767092,-17.42236744,404.751,,,,,,,,,,
LL,12003_01_0119,14,,,,,71.36767127,-17.41419804,404.543,,,,,,1,1,,,
LL,12003_01_0120,14,,,,,71.36770493,-17.40602025,402.821,1,1,,,,,,,,
LL,12003_01_0121,14,,,,,71.36776751,-17.39783528,402.209,,,,,,,,,,
LL,12003_01_0122,14,,,,,71.36785489,-17.38965586,402.056,,,,,,,,,,
LL,12003_01_0123,14,,,,,71.36795006,-17.38146523,401.845,1,0,,,,,,,,
LL,12003_01_0124,14,,,,,71.36805189,-17.37326248,402.031,,,,,,,,,,
LL,12003_01_0125,14,,,,,71.36811003,-17.36503383,400.226,2,2,,,2,,,,,
LL,12003_01_0126,14,,,,,71.36814043,-17.35676878,397.951,5,5,5,5,4,2,2,2,2,
LL,12003_01_0127,14,,,,,71.36812636,-17.348518,400.696,2,2,2,2,1,2,2,2,2,
LL,12003_01_0128,14,,,,,71.36804524,-17.34029117,400.915,1,1,,,1,5,5,,,
LL,12003_01_0129,14,,,,,71.36793459,-17.3320599,400.334,1,1,1,1,1,3,3,3,3,
LL,12003_01_0130,14,,,,,71.36783995,-17.32384502,401.581,1,1,,,,5,5,,,
LL,12003_01_0131,14,,,,,71.36778277,-17.31563347,401.813,,,,,,,,,,
LL,12003_01_0132,14,,,,,71.36776131,-17.30742041,401.299,,,,,,1,,,,
LL,12003_01_0133,14,,,,,71.36777746,-17.29919441,401.554,,,,,,6,,,,
LL,12003_01_0134,14,,,,,71.36780608,-17.29098612,401.876,,,,,,2,,,,
LL,12003_01_0135,14,,,,,71.3678238,-17.2828043,402.028,1,,1,1,,1,,1,1,
LL,12003_01_0136,14,,,,,71.36783245,-17.27464904,402.785,,,,,,2,,,,
LL,12003_01_0137,14,,,,,71.36784407,-17.26651934,403.217,3,,,,1,2,,,,
LL,12003_01_0138,14,,,,,71.36785018,-17.25840495,402.933,3,,,,2,1,,,,
LL,12003_01_0139,14,,,,,71.36784098,-17.25029488,402.27,2,,,,,4,,,,
LL,12003_01_0140,14,,,,,71.36781718,-17.24218855,401.025,2,,,,,,,,,
LL,12003_01_0141,14,,,,,71.36779215,-17.23408223,399.996,3,,,,2,,,,,
LL,12003_01_0142,14,,,,,71.36775294,-17.22598392,399.995,2,,2,2,1,2,,2,2,
LL,12003_01_0143,14,,,,,71.36770855,-17.21789779,400.152,6,,6,6,3,2,,2,2,
LL,12003_01_0144,14,,,,,71.3676741,-17.2098302,401.223,6,,,,3,,,,,
LL,12003_01_0145,14,,,,,71.36763778,-17.20177443,401.131,1,,,,1,,,,,
LL,12003_01_0146,14,,,,,71.3676185,-17.19373124,401.359,3,,,,3,1,,,,
LL,12003_01_0147,14,,,,,71.36761146,-17.18569832,400.956,,,,,,3,,,,
LL,12003_01_0148,14,,,,,71.36763482,-17.17767552,400.256,3,,3,3,,4,,4,4,
LL,12003_01_0149,14,,,,,71.3677042,-17.16967201,399.873,7,,7,7,3,5,,5,5,
LL,12003_01_0150,14,,,,,71.36777017,-17.16167894,400.229,2,,,,1,,,,,
LL,12003_01_0151,14,,,,,71.36777472,-17.15368931,399.716,1,,1,1,1,1,,1,1,
LL,12003_01_0152,14,,,,,71.36775397,-17.14569667,398.87,,,,,,,,,,
LL,12003_01_0153,14,,,,,71.36773299,-17.13771891,399.12,,,,,,,,,,
LL,12003_01_0154,14,,,,,71.36771655,-17.1297667,399.649,,,,,,,,,,
LL,12003_01_0155,14,,,,,71.36766941,-17.12184306,400.958,,,,,,1,,,,
LL,12003_01_0156,14,,,,,71.36759937,-17.11393926,400.667,,,,,,,,,,
LL,12003_01_0157,14,,,,,71.36753063,-17.10604945,401.55,,,,,,,,,,
LL,12003_01_0158,14,,,,,71.36746959,-17.09818168,401.452,,,,,,,,,,
LL,12003_01_0159,14,,,,,71.36742997,-17.09028794,398.578,1,,1,1,1,2,,2,2,
LL,12003_01_0160,14,,,,,71.36743282,-17.0823955,398.024,1,,1,1,,3,,3,3,
LL,12003_01_0161,14,,,,,71.36748774,-17.07452458,397.83,,,,,,18,,,,
LL,12003_01_0162,14,,,,,71.36760978,-17.06668952,397.759,,,,,,8,,,,
LL,12003_01_0163,14,,,,,71.36774323,-17.0588891,399.007,1,,,,,28,,,,
LL,12003_01_0164,14,,,,,71.36783878,-17.05109917,398.777,1,,,,,,,,,
LL,12003_01_0165,14,,,,,71.36792643,-17.04329858,397.462,,,,,,3,,,,
LL,12003_01_0166,14,,,,,71.36798994,-17.03550085,398.096,,,,,,1,,,,
LL,12003_01_0167,14,,,,,71.36799588,-17.02770784,395.781,1,,,,,19,,,,
LL,12003_01_0168,14,,,,,71.3680101,-17.01989145,393.898,,,,,,23,,,,
LL,12003_01_0169,14,,,,,71.36801709,-17.0120788,393.463,2,,2,2,,33,,33,33,
LL,12003_01_0170,14,,,,,71.36798677,-17.00427872,394.143,,,,,,1,,,,
LL,12003_01_0171,14,,,,,71.36791907,-16.99651422,396.237,1,,,,,,,,,
LL,12003_01_0172,14,,,,,71.36782978,-16.98880183,398.609,,,,,,1,,,,
LL,12003_01_0173,14,,,,,71.36775541,-16.98113308,399.769,1,,,,,19,,,,
LL,12003_01_0174,14,,,,,71.36769739,-16.97349083,400.335,,,,,,6,,,,
LL,12003_01_0175,14,,,,,71.36766157,-16.96587291,401.086,3,,,,,2,,,,
LL,12003_01_0176,14,,,,,71.36765923,-16.95825287,400.922,,,,,,,,,,
LL,12003_01_0177,14,,,,,71.3676709,-16.95062851,400.274,1,,,,,,,,,
LL,12003_01_0178,14,,,,,71.36771294,-16.94300142,399.819,1,,,,,,,,,
LL,12003_01_0179,14,,,,,71.36776884,-16.93538181,398.87,1,,,,,,,,,
LL,12003_01_0180,14,,,,,71.36784681,-16.92777513,398.406,,,,,,,,,,
LL,12003_01_0181,14,,,,,71.36795121,-16.92018297,397.982,2,,,,,,,,,
LL,12003_01_0182,14,,,,,71.36806146,-16.91258542,396.595,4,,,,,,,,,
LL,12003_01_0183,14,,,,,71.36815005,-16.9049838,396.56,,,,,,,,,,
LL,12003_01_0184,14,,,,,71.36820982,-16.89738728,396.908,,,,,,,,,,
LL,12003_01_0185,14,,,,,71.36824527,-16.88979216,396.567,2,,,,,,,,,
LL,12003_01_0186,14,,,,,71.36825429,-16.88220337,399.067,1,,,,,,,,,
LL,12003_01_0187,14,,,,,71.36820174,-16.87461838,399.555,1,,,,,,,,,
LL,12003_01_0188,14,,,,,71.36809253,-16.86701416,398.813,,,,,,,,,,
LL,12003_01_0189,14,,,,,71.36797011,-16.85940269,398.21,,,,,,,,,,
LL,12003_01_0190,14,,,,,71.36785373,-16.85179125,398.126,,,,,,,,,,
LL,12003_01_0191,14,,,,,71.36773694,-16.84416874,395.634,,,,,,,,,,
LL,12003_01_0192,14,,,,,71.36762152,-16.83655276,396.932,1,,,,,,,,,
LL,12003_01_0193,14,,,,,71.36753117,-16.82895427,397.149,,,,,,,,,,
LL,12003_01_0194,14,,,,,71.36747,-16.82136161,396.445,1,,,,,,,,,
LL,12003_01_0195,14,,,,,71.36743379,-16.81377844,396.797,2,,,,,,,,,
LL,12003_01_0196,13,,,,,71.42354289,-16.5356927,402.968,,,,,,,,,,
LL,12003_01_0197,13,,,,,71.42288025,-16.54350359,403.981,,,,,,,,,,
LL,12003_01_0198,13,,,,,71.42224782,-16.55135813,402.291,1,,,,,,,,,
LL,12003_01_0199,13,,,,,71.42161197,-16.55924291,400.161,,,,,,,,,,
LL,12003_01_0200,13,,,,,71.42096734,-16.56718171,396.676,,,,,,,,,,
LL,12003_01_0201,13,,,,,71.42031961,-16.57518231,395.21,4,,,,,,,,,
LL,12003_01_0202,13,,,,,71.41967486,-16.58322086,393.605,2,,,,,,,,,
LL,12003_01_0203,13,,,,,71.41906757,-16.59126959,390.282,2,,,,,,,,,
LL,12003_01_0204,13,,,,,71.41861412,-16.59934999,389.569,1,,,,,,,,,
LL,12003_01_0205,13,,,,,71.41830811,-16.60742189,389.95,2,,,,,,,,,
LL,12003_01_0206,13,,,,,71.41808245,-16.61548355,392.793,2,,,,,,,,,
LL,12003_01_0207,13,,,,,71.41790531,-16.62353995,392.822,2,,,,,1,,,,
LL,12003_01_0208,13,,,,,71.41776064,-16.6316082,391.633,4,,,,,,,,,
LL,12003_01_0209,13,,,,,71.41764141,-16.63970587,391.496,4,,,,,,,,,
LL,12003_01_0210,13,,,,,71.41755506,-16.64780905,391.393,,,,,,,,,,
LL,12003_01_0211,13,,,,,71.41750665,-16.65592404,391.218,,,,,,,,,,
LL,12003_01_0212,13,,,,,71.41749252,-16.66403413,392.671,1,,,,,,,,,
LL,12003_01_0213,13,,,,,71.41748287,-16.6721474,393.92,1,,,,,,,,,
LL,12003_01_0214,13,,,,,71.41743485,-16.68028191,394.28,1,,,,,,,,,
LL,12003_01_0215,13,,,,,71.41736767,-16.68842992,396.373,,,,,,,,,,
LL,12003_01_0216,13,,,,,71.41729302,-16.69657072,398.742,,,,,,,,,,
LL,12003_01_0217,13,,,,,71.41720869,-16.70472926,398.659,,,,,,,,,,
LL,12003_01_0218,13,,,,,71.4171298,-16.71291055,399.253,,,,,,,,,,
LL,12003_01_0219,13,,,,,71.41706088,-16.72110329,399.07,,,,,,,,,,
LL,12003_01_0220,13,,,,,71.41698449,-16.72930988,399.727,,,,,,,,,,
LL,12003_01_0221,13,,,,,71.41691186,-16.73751435,400.677,,,,,,,,,,
LL,12003_01_0222,13,,,,,71.41684065,-16.74571914,401.477,,,,,,,,,,
LL,12003_01_0223,13,,,,,71.41678814,-16.75391875,401.425,1,,,,,,,,,
LL,12003_01_0224,13,,,,,71.41677495,-16.76210578,400.591,,,,,,,,,,
LL,12003_01_0225,13,,,,,71.41682447,-16.77025504,400.845,,,,,,,,,,
LL,12003_01_0226,13,,,,,71.41690774,-16.77837209,401.419,,,,,,,,,,
LL,12003_01_0227,13,,,,,71.41699475,-16.78646923,401.871,,,,,,,,,,
LL,12003_01_0228,13,,,,,71.4171053,-16.79454272,402.634,,,,,,,,,,
LL,12003_01_0229,13,,,,,71.41724641,-16.80259251,402.354,1,,,,,,,,,
LL,12003_01_0230,13,,,,,71.41739644,-16.81063359,401.805,,,,,,,,,,
LL,12003_01_0231,13,,,,,71.41751728,-16.81868777,401.097,,,,,,,,,,
LL,12003_01_0232,13,,,,,71.4176306,-16.8267413,400.557,3,,,,,,,,,
LL,12003_01_0233,13,,,,,71.41776526,-16.83476818,400.824,3,,,,,,,,,
LL,12003_01_0234,13,,,,,71.41790192,-16.8427806,400.27,,,,,,,,,,
LL,12003_01_0235,13,,,,,71.41798139,-16.85082415,399.109,3,,,,,,,,,
LL,12003_01_0236,13,,,,,71.41803348,-16.85889262,398.274,3,,,,,,,,,
LL,12003_01_0237,13,,,,,71.41803434,-16.86698722,397.369,1,,,,,,,,,
LL,12003_01_0238,13,,,,,71.41794872,-16.87510903,396.576,1,,,,,,,,,
LL,12003_01_0239,13,,,,,71.41781127,-16.88324267,396.975,,,,,,,,,,
LL,12003_01_0240,13,,,,,71.41766228,-16.89137717,397.743,,,,,,12,,,,
LL,12003_01_0241,13,,,,,71.41749664,-16.89952458,397.496,,,,,,5,,,,
LL,12003_01_0242,13,,,,,71.41730852,-16.90768059,398.436,,,,,,1,,,,
LL,12003_01_0243,13,,,,,71.41710241,-16.91583172,399.068,4,,,,,4,,,,
LL,12003_01_0244,13,,,,,71.41688108,-16.92399757,398.251,1,,1,1,,11,,11,11,
LL,12003_01_0245,13,,,,,71.41665058,-16.93217249,398.729,,,,,,8,,,,
LL,12003_01_0246,13,,,,,71.41642804,-16.94034729,399.205,1,,,,,12,,,,
LL,12003_01_0247,13,,,,,71.41621087,-16.94852678,399.444,1,,,,,4,,,,
LL,12003_01_0248,13,,,,,71.41603062,-16.95669698,401.793,,,,,,,,,,
LL,12003_01_0249,13,,,,,71.41592317,-16.96484334,402.663,1,,,,,6,,,,
LL,12003_01_0250,13,,,,,71.41590489,-16.97296988,401.745,1,,,,,,,,,
LL,12003_01_0251,13,,,,,71.41598361,-16.98108355,399.436,,,,,,,,,,
LL,12003_01_0252,13,,,,,71.41613051,-16.98920309,395.772,,,,,,,,,,
LL,12003_01_0253,13,,,,,71.41632038,-16.99731445,394.899,,,,,,1,,,,
LL,12003_01_0254,13,,,,,71.41649855,-17.00542277,395.251,,,,,,,,,,
LL,12003_01_0255,13,,,,,71.41664325,-17.01353967,396.816,,,,,,,,,,
LL,12003_01_0256,13,,,,,71.41676052,-17.0216673,397.754,,,,,,,,,,
LL,12003_01_0257,13,,,,,71.41685605,-17.02981334,397.811,,,,,,,,,,
LL,12003_01_0258,13,,,,,71.41692177,-17.03798131,397.207,2,,2,2,,7,,7,7,
LL,12003_01_0259,13,,,,,71.41689924,-17.04618741,396.273,12,,12,12,10,6,,6,6,
LL,12003_01_0260,13,,,,,71.41679868,-17.05442816,395.632,,,,,,7,,,,
LL,12003_01_0261,13,,,,,71.41664206,-17.06268525,395.942,,,,,,,,,,
LL,12003_01_0262,13,,,,,71.41648781,-17.07096303,394.198,,,,,,,,,,
LL,12003_01_0263,13,,,,,71.41635941,-17.07925057,394.384,,,,,,,,,,
LL,12003_01_0264,13,,,,,71.41629201,-17.08752122,394.91,,,,,,,,,,
LL,12003_01_0265,13,,,,,71.41630003,-17.09576758,396.304,,,,,,,,,,
LL,12003_01_0266,13,,,,,71.41637385,-17.10398933,396.547,,,,,,,,,,
LL,12003_01_0267,13,,,,,71.41645449,-17.11220815,397.768,,,,,,2,,,,
LL,12003_01_0268,13,,,,,71.41650031,-17.12044725,396.76,,,,,,1,,,,
LL,12003_01_0269,13,,,,,71.4165309,-17.12869858,398.023,,,,,,,,,,
LL,12003_01_0270,13,,,,,71.4165525,-17.1369567,397.43,,,,,,,,,,
LL,12003_01_0271,13,,,,,71.41657165,-17.1452187,396.61,,,,,,,,,,
LL,12003_01_0272,13,,,,,71.41660509,-17.15346953,397.578,,,,,,,,,,
LL,12003_01_0273,13,,,,,71.41665488,-17.16169621,398.786,,,,,,,,,,
LL,12003_01_0274,13,,,,,71.41668298,-17.16989832,400.82,,,,,,,,,,
LL,12003_01_0275,13,,,,,71.4166835,-17.17808584,401.601,,,,,,,,,,
LL,12003_01_0276,13,,,,,71.41666091,-17.18626026,401.842,,,,,,,,,,
LL,12003_01_0277,13,,,,,71.41663483,-17.19441841,401.934,,,,,,,,,,
LL,12003_01_0278,13,,,,,71.41660994,-17.20256468,400.847,1,,,,1,,,,,
LL,12003_01_0279,13,,,,,71.41659178,-17.21069426,401.842,,,,,,,,,,
LL,12003_01_0280,13,,,,,71.41657039,-17.21881213,402.092,,,,,,,,,,
LL,12003_01_0281,13,,,,,71.41653464,-17.22691479,402.087,,,,,,,,,,
LL,12003_01_0282,13,,,,,71.41649666,-17.23500276,401.623,,,,,,,,,,
LL,12003_01_0283,13,,,,,71.41648208,-17.24306652,401.814,,,,,,,,,,
LL,12003_01_0284,13,,,,,71.41650532,-17.2510977,401.98,,,,,,,,,,
LL,12003_01_0285,13,,,,,71.41654382,-17.25910326,401.419,,,,,,,,,,
LL,12003_01_0286,13,,,,,71.41661065,-17.26707602,401.601,,,,,,,,,,
LL,12003_01_0287,13,,,,,71.41669755,-17.27503106,402.426,,,,,,,,,,
LL,12003_01_0288,13,,,,,71.41680561,-17.28298809,401.704,,,,,,,,,,
LL,12003_01_0289,13,,,,,71.41688641,-17.29096872,401.12,,,,,,,,,,
LL,12003_01_0290,13,,,,,71.41697359,-17.29896219,399.604,,,,,,,,,,
LL,12003_01_0291,13,,,,,71.41707028,-17.30696582,398.738,,,,,,,,,,
LL,12003_01_0292,13,,,,,71.41711573,-17.31499178,397.692,,,,,,,,,,
LL,12003_01_0293,13,,,,,71.41710762,-17.32302842,397.228,,,,,,,,,,
LL,12003_01_0294,13,,,,,71.41708631,-17.33105925,397.856,,,,,,,,,,
LL,12003_01_0295,13,,,,,71.41708939,-17.33908024,396.406,,,,,,,,,,
LL,12003_01_0296,13,,,,,71.41710997,-17.34709372,395.85,,,,,,,,,,
LL,12003_01_0297,13,,,,,71.41712045,-17.35509649,396.77,,,,,,,,,,
LL,12003_01_0298,13,,,,,71.41711534,-17.36309146,397.844,,,,,,,,,,
LL,12003_01_0299,13,,,,,71.4170824,-17.37109104,397.449,,,,,,,,,,
LL,12003_01_0300,13,,,,,71.4170273,-17.37909632,397.036,,,,,,,,,,
LL,12003_01_0301,13,,,,,71.41695121,-17.38709917,397.834,,,,,,,,,,
LL,12003_01_0302,13,,,,,71.41684948,-17.39511066,398.106,,,,,,,,,,
LL,12003_01_0303,13,,,,,71.41673791,-17.40313961,396.718,,,,,,,,,,
LL,12003_01_0304,13,,,,,71.41663355,-17.41117933,396.128,,,,,,,,,,
LL,12003_01_0305,13,,,,,71.41653175,-17.419221,396.61,,,,,,,,,,
LL,12003_01_0306,13,,,,,71.41642886,-17.42725943,396.883,,,,,,,,,,
LL,12003_01_0307,13,,,,,71.41634789,-17.43528576,397.092,,,,,,,,,,
LL,12003_01_0308,13,,,,,71.41633104,-17.44330342,396.956,,,,,,,,,,
LL,12003_01_0309,13,,,,,71.41637987,-17.45131008,397.36,,,,,,,,,,
LL,12003_01_0310,13,,,,,71.41646604,-17.45931175,395.89,,,,,,,,,,
